1231,replace-elements-with-greatest-element-on-right-side,,1,False,将每个元素替换为右侧最大元素,数组,,
1232,sum-of-mutated-array-closest-to-target,,2,False,转变数组后最接近目标值的数组和,数组;二分查找,,
1233,number-of-ships-in-a-rectangle,,3,True,矩形内船只的数目,分治算法,,
1234,number-of-paths-with-max-score,,3,False,最大得分的路径数目,动态规划,,
1236,n-th-tribonacci-number,,1,False,第 N 个泰波那契数,递归,,
1237,reported-posts-ii,,2,True,报告的记录 II,,,
1238,alphabet-board-path,,2,False,字母板上的路径,哈希表;字符串,,
1239,largest-1-bordered-square,,2,False,最大的以 1 为边界的正方形,动态规划,,
1240,stone-game-ii,,2,False,石子游戏 II,动态规划,,
1241,decompress-run-length-encoded-list,,1,False,解压缩编码列表,数组,,
1242,matrix-block-sum,,2,False,矩阵区域和,动态规划,,
1243,sum-of-nodes-with-even-valued-grandparent,,2,False,祖父节点值为偶数的节点和,树;深度优先搜索,,
1244,distinct-echo-substrings,,3,False,不同的循环子字符串,字符串,,
1245,user-activity-for-the-past-30-days-i,,1,True,查询近30天活跃用户数,,,
1246,user-activity-for-the-past-30-days-ii,,1,True,过去30天的用户活动 II,,,
1247,decrease-elements-to-make-array-zigzag,,2,False,递减元素使数组呈锯齿状,数组,,
1248,binary-tree-coloring-game,,2,False,二叉树着色游戏,树;深度优先搜索,,
1249,snapshot-array,,2,False,快照数组,数组,,
1250,longest-common-subsequence,,2,False,最长公共子序列,动态规划,,
1251,longest-chunked-palindrome-decomposition,,3,False,段式回文,动态规划,,
1252,break-a-palindrome,,2,False,破坏回文串,字符串,,
1253,sort-the-matrix-diagonally,,2,False,将矩阵按对角线排序,排序;数组,,
1254,deepest-leaves-sum,,2,False,层数最深叶子节点的和,树;深度优先搜索,,
1255,reverse-subarray-to-maximize-array-value,,3,False,翻转子数组得到最大的数组值,数组;数学,,
1256,rank-transform-of-an-array,,1,False,数组序号转换,数组,,
1258,article-views-i,,1,True,文章浏览 I,,,
1259,article-views-ii,,2,True,文章浏览 II,,,
1260,day-of-the-year,,1,False,一年中的第几天,数学,,
1261,swap-for-longest-repeated-character-substring,,2,False,单字符重复子串的最大长度,字符串,,
1262,online-majority-element-in-subarray,,3,False,子数组中占绝大多数的元素,线段树;数组;二分查找,,
1263,number-of-dice-rolls-with-target-sum,,2,False,掷骰子的N种方法,动态规划,,
1267,remove-zero-sum-consecutive-nodes-from-linked-list,,2,False,从链表中删去总和值为零的连续节点,链表,,
1268,market-analysis-i,,2,True,市场分析 I,,,
1269,market-analysis-ii,,3,True,市场分析 II,,,
1270,dinner-plate-stacks,,3,False,餐盘栈,设计,,
1271,web-crawler,,2,True,网络爬虫,深度优先搜索;广度优先搜索,,
1272,invalid-transactions,,2,False,查询无效交易,数组;字符串,,
1273,compare-strings-by-frequency-of-the-smallest-character,,1,False,比较字符串最小字母出现频次,数组;字符串,,
1274,number-of-days-between-two-dates,,1,False,日期之间隔几天,,,
1275,validate-binary-tree-nodes,,2,False,验证二叉树,图,,
1276,closest-divisors,,2,False,最接近的因数,数学,,
1277,largest-multiple-of-three,,3,False,形成三的最大倍数,数学;动态规划,,
1278,product-price-at-a-given-date,,2,True,指定日期的产品价格,,,
1279,prime-arrangements,,1,False,质数排列,数学,,
1280,diet-plan-performance,,1,True,健身计划评估,数组,,
1281,can-make-palindrome-from-substring,,2,False,构建回文串检测,数组;字符串,,
1282,number-of-valid-words-for-each-puzzle,,3,False,猜字谜,位运算;哈希表,,
1284,four-divisors,,2,False,四因数,数学,,
1285,balance-a-binary-search-tree,,2,False,将二叉搜索树变平衡,二叉搜索树,,
1286,constrained-subsequence-sum,,3,False,带限制的子序列和,动态规划,,
1287,distance-between-bus-stops,,1,False,公交站间的距离,数组,,
1288,maximum-subarray-sum-with-one-deletion,,2,False,删除一次得到子数组最大和,动态规划,,
1289,day-of-the-week,,1,False,一周中的第几天,数组,,
1290,make-array-strictly-increasing,,3,False,使数组严格递增,动态规划,,
1291,immediate-food-delivery-i,,1,True,即时食物配送 I,,,
1292,immediate-food-delivery-ii,,2,True,即时食物配送 II,,,
1296,kth-ancestor-of-a-tree-node,,3,False,树节点的第 K 个祖先,动态规划,,
1297,maximum-number-of-balloons,,1,False,“气球” 的最大数量,哈希表;字符串,,
1298,reverse-substrings-between-each-pair-of-parentheses,,2,False,反转每对括号间的子串,栈,,
1299,k-concatenation-maximum-sum,,2,False,K 次串联后最大子数组之和,动态规划,,
1300,critical-connections-in-a-network,,3,False,查找集群内的「关键连接」,深度优先搜索,,
1301,reformat-department-table,,1,False,重新格式化部门表,,,
1304,longest-happy-string,,2,False,最长快乐字符串,贪心算法;动态规划,,
1306,minimum-absolute-difference,,1,False,最小绝对差,数组,,
1307,ugly-number-iii,,2,False,丑数 III,数学;二分查找,,
1308,smallest-string-with-swaps,,2,False,交换字符串中的元素,并查集;数组,,
1309,sort-items-by-groups-respecting-dependencies,,3,False,项目管理,深度优先搜索;图;拓扑排序,,
1316,fizz-buzz-multithreaded,,2,False,交替打印字符串,,,
1317,monthly-transactions-i,,2,True,每月交易 I,,,
1318,tournament-winners,,3,True,锦标赛优胜者,,,
1319,unique-number-of-occurrences,,1,False,独一无二的出现次数,哈希表,,
1320,remove-all-adjacent-duplicates-in-string-ii,,2,False,删除字符串中的所有相邻重复项 II,栈,,
1321,get-equal-substrings-within-budget,,2,False,尽可能使字符串相等,数组,,
1322,minimum-moves-to-reach-target-with-rotations,,3,False,穿过迷宫的最少移动次数,广度优先搜索,,
1327,last-person-to-fit-in-the-elevator,,2,True,最后一个能进入电梯的人,,,
1328,monthly-transactions-ii,,2,True,每月交易II,,,
1329,play-with-chips,,1,False,玩筹码,贪心算法;数组;数学,,
1330,longest-arithmetic-subsequence-of-given-difference,,2,False,最长定差子序列,数学;动态规划,,
1331,path-with-maximum-gold,,2,False,黄金矿工,回溯算法,,
1332,count-vowels-permutation,,3,False,统计元音字母序列的数目,动态规划,,
1337,design-skiplist,,3,False,设计跳表,设计,,
1338,queries-quality-and-percentage,,1,True,查询结果的质量和占比,,,
1339,team-scores-in-football-tournament,,2,True,查询球队积分,,,
1340,the-dining-philosophers,,2,False,哲学家进餐,,,
1341,split-a-string-in-balanced-strings,,1,False,分割平衡字符串,贪心算法;字符串,,
1342,queens-that-can-attack-the-king,,2,False,可以攻击国王的皇后,数组,,
1343,dice-roll-simulation,,2,False,掷骰子模拟,动态规划,,
1344,maximum-equal-frequency,,3,False,最大相等频率,哈希表,,
1345,perform-string-shifts,,1,True,字符串的左右移,数组;数学,,
1349,check-if-it-is-a-straight-line,,1,False,缀点成线,几何;数组;数学,,
1350,remove-sub-folders-from-the-filesystem,,2,False,删除子文件夹,数组;字符串,,
1351,replace-the-substring-for-balanced-string,,2,False,替换子串得到平衡字符串,双指针;字符串,,
1352,maximum-profit-in-job-scheduling,,3,False,规划兼职工作,排序;二分查找;动态规划,,
1357,report-contiguous-dates,,3,True,报告系统状态的连续日期,,,
1358,find-positive-integer-solution-for-a-given-equation,,1,False,找出给定方程的正整数解,数学;二分查找,,
1359,circular-permutation-in-binary-representation,,2,False,循环码排列,数学,,
1360,maximum-length-of-a-concatenated-string-with-unique-characters,,2,False,串联字符串的最大长度,位运算;回溯算法,,
1361,tiling-a-rectangle-with-the-fewest-squares,,3,False,铺瓷砖,动态规划;回溯算法,,
1362,airplane-seat-assignment-probability,,2,False,飞机座位分配概率,脑筋急转弯;数学;动态规划,,
1366,first-unique-number,,2,True,,设计;哈希表,,
1368,web-crawler-multithreaded,,2,True,多线程网页爬虫,深度优先搜索;广度优先搜索,,
1369,minimum-swaps-to-make-strings-equal,,2,False,交换字符使得字符串相同,贪心算法;字符串,,
1370,count-number-of-nice-subarrays,,2,False,统计「优美子数组」,双指针,,
1371,minimum-remove-to-make-valid-parentheses,,2,False,移除无效的括号,栈;字符串,,
1372,check-if-it-is-a-good-array,,3,False,检查「好数组」,数学,,
1374,leftmost-column-with-at-least-a-one,,2,True,至少有一个 1 的最左端列,数组,,
1377,number-of-comments-per-post,,1,True,每个帖子的评论数,,,
1378,cells-with-odd-values-in-a-matrix,,1,False,奇数值单元格的数目,数组,,
1379,reconstruct-a-2-row-binary-matrix,,2,False,重构 2 行二进制矩阵,贪心算法;数学,,
1380,number-of-closed-islands,,2,False,统计封闭岛屿的数目,深度优先搜索,,
1381,maximum-score-words-formed-by-letters,,3,False,得分最高的单词集合,位运算,,
1386,shift-2d-grid,,1,False,二维网格迁移,数组,,
1387,find-elements-in-a-contaminated-binary-tree,,2,False,在受污染的二叉树中查找元素,树;哈希表,,
1388,greatest-sum-divisible-by-three,,2,False,可被三整除的最大和,动态规划,,
1389,minimum-moves-to-move-a-box-to-their-target-location,,3,False,推箱子,广度优先搜索,,
1390,average-selling-price,,1,True,平均售价,,,
1391,counting-elements,,1,True,数元素,数组,,
1395,minimum-time-visiting-all-points,,1,False,访问所有点的最小时间,几何;数组,,
1396,count-servers-that-communicate,,2,False,统计参与通信的服务器,图;数组,,
1397,search-suggestions-system,,2,False,搜索推荐系统,字符串,,
1398,number-of-ways-to-stay-in-the-same-place-after-some-steps,,3,False,停在原地的方案数,动态规划,,
1399,page-recommendations,,2,True,页面推荐,,,
1400,find-winner-on-a-tic-tac-toe-game,,1,False,找出井字棋的获胜者,数组,,
1401,number-of-burgers-with-no-waste-of-ingredients,,2,False,不浪费原料的汉堡制作方案,贪心算法;数学,,
1402,count-square-submatrices-with-all-ones,,2,False,统计全为 1 的正方形子矩阵,数组;动态规划,,
1403,palindrome-partitioning-iii,,3,False,分割回文串 III,动态规划,,
1404,print-immutable-linked-list-in-reverse,,2,True,逆序打印不可变链表,,,
1405,all-people-report-to-the-given-manager,,2,True,向公司CEO汇报工作的所有人,,,
1406,subtract-the-product-and-sum-of-digits-of-an-integer,,1,False,整数的各位积和之差,数学,,
1407,group-the-people-given-the-group-size-they-belong-to,,2,False,用户分组,贪心算法,,
1408,find-the-smallest-divisor-given-a-threshold,,2,False,使结果不超过阈值的最小除数,二分查找,,
1409,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,,3,False,转化为全零矩阵的最少反转次数,广度优先搜索,,
1410,traffic-light-controlled-intersection,,1,True,红绿灯路口,,,
1411,convert-binary-number-in-a-linked-list-to-integer,,1,False,二进制链表转整数,位运算;链表,,
1413,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,,2,False,元素和小于等于阈值的正方形的最大边长,数组;二分查找,,
1414,shortest-path-in-a-grid-with-obstacles-elimination,,3,False,网格中的最短路径,广度优先搜索,,
1415,students-and-examinations,,1,True,学生们参加各科测试的次数,,,
1420,find-the-start-and-end-number-of-continuous-ranges,,2,True,找到连续区间的开始和结束数字,,,
1421,find-numbers-with-even-number-of-digits,,1,False,统计位数为偶数的数字,数组,,
1422,divide-array-in-sets-of-k-consecutive-numbers,,2,False,划分数组为连续数字的集合,贪心算法;数组,,
1423,maximum-number-of-occurrences-of-a-substring,,2,False,子串的最大出现次数,位运算;字符串,,
1424,maximum-candies-you-can-get-from-boxes,,3,False,你能从盒子里获得的最大糖果数,广度优先搜索,,
1425,weather-type-in-each-country,,1,True,不同国家的天气类型,,,
1426,find-n-unique-integers-sum-up-to-zero,,1,False,和为零的N个唯一整数,数组,,
1427,all-elements-in-two-binary-search-trees,,2,False,两棵二叉搜索树中的所有元素,排序;树,,
1428,jump-game-iii,,2,False,跳跃游戏 III,广度优先搜索;图,,
1429,verbal-arithmetic-puzzle,,3,False,口算难题,数学;回溯算法,,
1432,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,,2,True,,树,,
1434,decrypt-string-from-alphabet-to-integer-mapping,,1,False,解码字母到整数映射,字符串,,
1435,xor-queries-of-a-subarray,,2,False,子数组异或查询,位运算,,
1436,get-watched-videos-by-your-friends,,2,False,获取你好友已观看的视频,广度优先搜索;哈希表;字符串,,
1437,minimum-insertion-steps-to-make-a-string-palindrome,,3,False,让字符串成为回文串的最少插入次数,动态规划,,
1438,find-the-team-size,,1,True,求团队人数,,,
1439,running-total-for-different-genders,,2,True,不同性别每日分数总计,,,
1440,convert-integer-to-the-sum-of-two-no-zero-integers,,1,False,将整数转换为两个无零整数的和,数学,,
1441,minimum-flips-to-make-a-or-b-equal-to-c,,2,False,或运算的最小翻转次数,位运算,,
1442,number-of-operations-to-make-network-connected,,2,False,连通网络的操作次数,深度优先搜索;广度优先搜索;并查集,,
1443,minimum-distance-to-type-a-word-using-two-fingers,,3,False,二指输入的的最小距离,动态规划,,
1444,number-of-steps-to-reduce-a-number-to-zero,,1,False,将数字变成 0 的操作次数,位运算,,
1445,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,,2,False,大小为 K 且平均值大于等于阈值的子数组数目,数组,,
1446,angle-between-hands-of-a-clock,,2,False,时钟指针的夹角,数学,,
1447,jump-game-iv,,3,False,跳跃游戏 IV,广度优先搜索,,
1448,maximum-69-number,,1,False,6 和 9 组成的最大数字,数学,,
1449,print-words-vertically,,2,False,竖直打印单词,字符串,,
1450,delete-leaves-with-a-given-value,,2,False,删除给定值的叶子节点,树,,
1451,minimum-number-of-taps-to-open-to-water-a-garden,,3,False,灌溉花园的最少水龙头数目,贪心算法;动态规划,,
1452,restaurant-growth,,2,True,餐馆营业额变化增长,,,
1453,ads-performance,,1,True,广告效果,,,
1454,remove-palindromic-subsequences,,1,False,删除回文子序列,字符串,,
1455,filter-restaurants-by-vegan-friendly-price-and-distance,,2,False,餐厅过滤器,排序;数组,,
1456,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,ac,2,False,阈值距离内邻居最少的城市,图,63763872,python
1457,minimum-difficulty-of-a-job-schedule,,3,False,工作计划的最低难度,动态规划,,
1458,sort-integers-by-the-number-of-1-bits,,1,False,根据数字二进制下 1 的数目排序,排序;位运算,,
1459,apply-discount-every-n-orders,,2,False,每隔 n 个顾客打折,设计,,
1460,number-of-substrings-containing-all-three-characters,,2,False,包含所有三种字符的子字符串数目,字符串,,
1461,count-all-valid-pickup-and-delivery-options,,3,False,有效的快递序列数目,数学;动态规划,,
1462,list-the-products-ordered-in-a-period,,1,True,列出指定时间段内所有的下单产品,,,
1463,the-k-weakest-rows-in-a-matrix,,1,False,方阵中战斗力最弱的 K 行,数组;二分查找,,
1464,reduce-array-size-to-the-half,,2,False,数组大小减半,贪心算法;数组,,
1465,maximum-product-of-splitted-binary-tree,,2,False,分裂二叉树的最大乘积,树;动态规划,,
1466,jump-game-v,,3,False,跳跃游戏 V,动态规划,,
1467,number-of-transactions-per-visit,,3,True,每次访问的交易次数,,,
1468,check-if-n-and-its-double-exist,,1,False,检查整数及其两倍数是否存在,数组,,
1469,minimum-number-of-steps-to-make-two-strings-anagram,,2,False,制造字母异位词的最小步骤数,字符串,,
1470,tweet-counts-per-frequency,,2,False,推文计数,设计,,
1471,maximum-students-taking-exam,,3,False,参加考试的最大学生数,动态规划,,
1472,increasing-decreasing-string,,1,False,上升下降字符串,排序;字符串,,
1473,find-the-longest-substring-containing-vowels-in-even-counts,,2,False,每个元音包含偶数次的最长子字符串,字符串,,
1474,longest-zigzag-path-in-a-binary-tree,,2,False,二叉树中的最长交错路径,树;动态规划,,
1475,maximum-sum-bst-in-binary-tree,,3,False,二叉搜索子树的最大键值和,二叉搜索树;动态规划,,
1476,count-negative-numbers-in-a-sorted-matrix,,1,False,统计有序矩阵中的负数,数组;二分查找,,
1477,product-of-the-last-k-numbers,,2,False,最后 K 个数的乘积,设计;数组,,
1478,maximum-number-of-events-that-can-be-attended,,2,False,最多可以参加的会议数目,贪心算法;排序;线段树,,
1479,construct-target-array-with-multiple-sums,,3,False,多次求和构造目标数组,贪心算法,,
1480,movie-rating,,2,True,电影评分,,,
1481,students-with-invalid-departments,,1,True,院系无效的学生,,,
1482,how-many-numbers-are-smaller-than-the-current-number,,1,False,有多少小于当前数字的数字,数组;哈希表,,
1483,rank-teams-by-votes,,2,False,通过投票对团队排名,排序;数组,,
1484,linked-list-in-binary-tree,,2,False,二叉树中的列表,树;链表;动态规划,,
1485,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,,3,False,使网格图至少有一条有效路径的最小代价,广度优先搜索,,
1486,find-the-distance-value-between-two-arrays,,1,False,两个数组间的距离值,数组,,
1487,cinema-seat-allocation,,2,False,安排电影院座位,贪心算法;数组,,
1488,sort-integers-by-the-power-value,,2,False,将整数按权重排序,排序;图,,
1489,pizza-with-3n-slices,,3,False,3n 块披萨,动态规划,,
1490,generate-a-string-with-characters-that-have-odd-counts,,1,False,生成每种字符都是奇数个的字符串,字符串,,
1491,bulb-switcher-iii,,2,False,灯泡开关 III,数组,,
1492,time-needed-to-inform-all-employees,,2,False,通知所有员工所需的时间,深度优先搜索,,
1493,frog-position-after-t-seconds,,3,False,T 秒后青蛙的位置,深度优先搜索,,
1494,activity-participants,,2,True,活动参与者,,,
1495,number-of-trusted-contacts-of-a-customer,,2,True,顾客的可信联系人数量,,,
1496,lucky-numbers-in-a-matrix,,1,False,矩阵中的幸运数,数组,,
1497,design-a-stack-with-increment-operation,,2,False,设计一个支持增量操作的栈,栈;设计,,
1498,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,,2,False,找出克隆二叉树中的相同节点,树,,
1499,maximum-performance-of-a-team,,3,False,最大的团队表现值,贪心算法;排序,,
1500,count-largest-group,,1,False,统计最大组的数目,数组,,
1501,circle-and-rectangle-overlapping,,2,False,圆和矩形是否有重叠,几何,,
1502,construct-k-palindrome-strings,,2,False,构造 K 个回文字符串,贪心算法,,
1503,reducing-dishes,,3,False,做菜顺序,动态规划,,
1504,get-the-second-most-recent-activity,,3,True,获取最近第二次的活动,,,
1505,create-target-array-in-the-given-order,,1,False,按既定顺序创建目标数组,数组,,
1507,check-if-there-is-a-valid-path-in-a-grid,,2,False,检查网格中是否存在有效路径,深度优先搜索;广度优先搜索,,
1508,longest-happy-prefix,,3,False,最长快乐前缀,字符串,,
1509,replace-employee-id-with-the-unique-identifier,,1,True,使用唯一标识码替换员工ID,,,
1510,find-lucky-integer-in-an-array,,1,False,找出数组中的幸运数,数组,,
1511,count-number-of-teams,,2,False,统计作战单位数,数组,,
1512,design-underground-system,,2,False,设计地铁系统,设计,,
1513,find-all-good-strings,,3,False,找到所有好字符串,动态规划,,
1514,minimum-value-to-get-positive-step-by-step-sum,,1,False,逐步求和得到正数的最小值,数组,,
1515,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,,2,False,和为 K 的最少斐波那契数字数目,贪心算法;数组,,
1516,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,,2,False,长度为 n 的开心字符串中字典序第 k 小的字符串,回溯算法,,
1517,restore-the-array,,3,False,恢复数组,动态规划,,
1518,total-sales-amount-by-year,,3,True,按年度列出销售总额,,,
1519,minimum-subsequence-in-non-increasing-order,,1,False,非递增顺序的最小子序列,贪心算法;排序,,
1520,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,,2,False,将二进制表示减到 1 的步骤数,位运算;字符串,,
1522,stone-game-iii,,3,False,石子游戏 III,动态规划,,
1523,capital-gainloss,,2,True,股票的资本损益,,,
1524,string-matching-in-an-array,,1,False,数组中的字符串匹配,字符串,,
1525,queries-on-a-permutation-with-key,,2,False,查询带键的排列,数组,,
1526,html-entity-parser,,2,False,HTML 实体解析器,栈;字符串,,
1527,number-of-ways-to-paint-n-x-3-grid,,3,False,给 N x 3 网格图涂色的方案数,动态规划,,
1528,kids-with-the-greatest-number-of-candies,,1,False,拥有最多糖果的孩子,数组,,
1529,max-difference-you-can-get-from-changing-an-integer,,2,False,改变一个整数能得到的最大差值,字符串,,
1530,check-if-a-string-can-break-another-string,,2,False,检查一个字符串是否可以打破另一个字符串,贪心算法;字符串,,
1531,number-of-ways-to-wear-different-hats-to-each-other,,3,False,每个人戴不同帽子的方案数,位运算;动态规划,,
1532,reformat-the-string,,1,False,重新格式化字符串,字符串,,
1533,display-table-of-food-orders-in-a-restaurant,,2,False,点菜展示表,哈希表,,
1534,minimum-number-of-frogs-croaking,,2,False,数青蛙,字符串,,
1535,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,,3,False,生成数组,动态规划,,
1536,customers-who-bought-products-a-and-b-but-not-c,,2,True,购买了产品A和产品B却没有购买产品C的顾客,,,
1537,maximum-score-after-splitting-a-string,,1,False,分割字符串的最大得分,字符串,,
1538,maximum-points-you-can-obtain-from-cards,,2,False,可获得的最大点数,数组;动态规划,,
1539,diagonal-traverse-ii,,2,False,对角线遍历 II,排序;数组,,
1541,top-travellers,,1,True,排名靠前的旅行者,,,
1542,consecutive-characters,,1,False,连续字符,字符串,,
1543,simplified-fractions,,2,False,最简分数,数学,,
1544,count-good-nodes-in-binary-tree,,2,False,统计二叉树中好节点的数目,树;深度优先搜索,,
1545,form-largest-integer-with-digits-that-add-up-to-target,,3,False,数位成本和为目标值的最大数字,字符串;动态规划,,
1546,find-the-quiet-students-in-all-exams,,3,True,查找成绩处于中游的的学生,,,
1547,destination-city,,1,False,旅行终点站,字符串,,
1548,check-if-all-1s-are-at-least-length-k-places-away,,2,False,是否所有 1 都至少相隔 k 个元素,数组,,
1549,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,,2,False,绝对差不超过限制的最长连续子数组,数组,,
1550,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,,3,False,有序矩阵中的第 k 个最小数组和,堆,,
1551,npv-queries,,2,True,净现值查询,,,
1552,build-an-array-with-stack-operations,,1,False,用栈操作构建数组,栈,,
1553,count-triplets-that-can-form-two-arrays-of-equal-xor,,2,False,形成两个异或相等数组的三元组数目,位运算;数组;数学,,
1554,minimum-time-to-collect-all-apples-in-a-tree,,2,False,收集树上所有苹果的最少时间,树;深度优先搜索,,
1555,number-of-ways-of-cutting-a-pizza,,3,False,切披萨的方案数,动态规划,,
1556,make-two-arrays-equal-by-reversing-sub-arrays,,1,False,通过翻转子数组使两个数组相等,数组,,
1557,check-if-a-string-contains-all-binary-codes-of-size-k,,2,False,检查一个字符串是否包含所有长度为 K 的二进制子串,位运算;字符串,,
1558,course-schedule-iv,,2,False,课程安排 IV,图,,
1559,cherry-pickup-ii,,3,False,摘樱桃 II,动态规划,,
1560,number-of-students-doing-homework-at-a-given-time,,1,False,在既定时间做作业的学生人数,数组,,
1561,rearrange-words-in-a-sentence,,2,False,重新排列句子中的单词,排序;字符串,,
1562,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,,2,False,收藏清单,排序;字符串,,
1563,maximum-number-of-darts-inside-of-a-circular-dartboard,,3,False,圆形靶内的最大飞镖数量,几何,,
1564,create-a-session-bar-chart,,1,True,,,,
1565,evaluate-boolean-expression,,2,True,计算布尔表达式的值,,,
1566,check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,,1,False,检查单词是否为句中其他单词的前缀,字符串,,
1567,maximum-number-of-vowels-in-a-substring-of-given-length,,2,False,定长子串中元音的最大数目,字符串,,
1568,pseudo-palindromic-paths-in-a-binary-tree,,2,False,二叉树中的伪回文路径,位运算;树;深度优先搜索,,
1569,max-dot-product-of-two-subsequences,,3,False,两个子序列的最大点积,动态规划,,
1570,final-prices-with-a-special-discount-in-a-shop,,1,False,商品折扣后的最终价格,数组,,
1571,allocate-mailboxes,,3,False,安排邮筒,数学;动态规划,,
1572,subrectangle-queries,,2,False,子矩形查询,数组,,
1573,find-two-non-overlapping-sub-arrays-each-with-target-sum,,2,False,找两个和为目标值且不重叠的子数组,动态规划,,
1574,maximum-product-of-two-elements-in-an-array,,1,False,数组中两元素的最大乘积,数组,,
1575,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,,2,False,切割后面积最大的蛋糕,数组,,
1576,reorder-routes-to-make-all-paths-lead-to-the-city-zero,,2,False,重新规划路线,树;深度优先搜索,,
1577,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,,3,False,两个盒子中球的颜色数相同的概率,数学;回溯算法,,
1578,apples-oranges,,2,True,苹果和桔子,,,
1579,active-users,,2,True, 活跃用户,,,
1580,shuffle-the-array,,1,False,重新排列数组,数组,,
1581,the-k-strongest-values-in-an-array,,2,False,数组中的 k 个最强值,排序;数组,,
1582,design-browser-history,,2,False,设计浏览器历史记录,设计,,
1583,paint-house-iii,,3,False,给房子涂色 III,动态规划,,
1603,running-sum-of-1d-array,,1,False,一维数组的动态和,数组,,
1604,least-number-of-unique-integers-after-k-removals,,2,False,不同整数的最少数目,排序;数组,,
1605,minimum-number-of-days-to-make-m-bouquets,,2,False,制作 m 束花所需的最少天数,数组;二分查找,,
1607,rectangles-area,,2,True,矩形面积,,,
1608,calculate-salaries,,2,True,计算税后工资,,,
1609,find-all-the-lonely-nodes,,1,True,,树;深度优先搜索,,
1618,delete-n-nodes-after-m-nodes-of-a-linked-list,,1,True,删除链表 M 个节点之后的 N 个节点,链表,,
1623,sales-by-day-of-the-week,,3,True,,,,
1624,clone-binary-tree-with-random-pointer,,2,True,,树;深度优先搜索,,
1625,group-sold-products-by-the-date,,1,True,,,,
100092,deep-dark-fraction,,1,False,分式化简,,,
100093,broken-board-dominoes,,3,False,覆盖,,,
100094,coin-bonus,,3,False,发 LeetCoin,,,
100096,programmable-robot,,2,False,机器人大冒险,,,
100107,guess-numbers,,1,False,猜数字,,,
100158,is-unique-lcci,,1,False,判定字符是否唯一,数组,,
100159,check-permutation-lcci,,1,False,判定是否互为字符重排,数组;字符串,,
100160,string-to-url-lcci,,1,False,URL化,字符串,,
100161,compress-string-lcci,,1,False,字符串压缩,字符串,,
100162,string-rotation-lcci,,1,False,字符串轮转,字符串,,
100163,remove-duplicate-node-lcci,,1,False,移除重复节点,链表,,
100164,palindrome-linked-list-lcci,,1,False,回文链表,链表,,
100167,intersection-of-two-linked-lists-lcci,,1,False,链表相交,链表,,
100168,linked-list-cycle-lcci,,2,False,环路检测,链表,,
100169,min-stack-lcci,ac,1,False,栈的最小值,栈,52463026,java
100170,implement-queue-using-stacks-lcci,,1,False,化栈为队,栈,,
100171,route-between-nodes-lcci,,2,False,节点间通路,图,,
100172,three-in-one-lcci,,1,False,三合一,设计,,
100173,sort-of-stacks-lcci,,2,False,栈排序,设计,,
100174,minimum-height-tree-lcci,,1,False,最小高度树,树;深度优先搜索,,
100175,list-of-depth-lcci,,2,False,特定深度节点链表,树;广度优先搜索,,
100176,check-balance-lcci,,1,False,检查平衡性,树;深度优先搜索,,
100177,legal-binary-search-tree-lcci,,2,False,合法二叉搜索树,树;深度优先搜索,,
100178,successor-lcci,,2,False,后继者,树;深度优先搜索,,
100179,first-common-ancestor-lcci,,2,False,首个共同祖先,树,,
100180,insert-into-bits-lcci,,1,False,插入,位运算,,
100181,convert-integer-lcci,,1,False,整数转换,位运算,,
100182,exchange-lcci,,1,False,配对交换,位运算,,
100183,closed-number-lcci,,2,False,下一个数,位运算,,
100184,palindrome-permutation-lcci,,1,False,回文排列,哈希表;字符串,,
100185,rotate-matrix-lcci,,2,False,旋转矩阵,数组,,
100186,zero-matrix-lcci,,2,False,零矩阵,数组,,
100187,delete-middle-node-lcci,,1,False,删除中间节点,链表,,
100188,sum-lists-lcci,,2,False,链表求和,链表;数学,,
100195,stack-of-plates-lcci,,2,False,堆盘子,设计,,
100196,draw-line-lcci,,2,False,绘制直线,数组,,
100197,three-steps-problem-lcci,,1,False,三步问题,动态规划,,
100198,power-set-lcci,,2,False,幂集,位运算;数组;回溯算法,,
100199,recursive-mulitply-lcci,,2,False,递归乘法,递归,,
100200,bracket-lcci,,2,False,括号,字符串;回溯算法,,
100201,color-fill-lcci,,1,False,颜色填充,深度优先搜索,,
100202,pile-box-lcci,,3,False,堆箱子,动态规划;回溯算法,,
